고시년도,회차,개최일자,안건일련번호,소관부서,안건제목,심의결과,개요
2010,14,2010-08-24 0:00:00,4,도심재정비1담당관,수송도시환경정비계획및정비구역지정,보류,"○위치:종로구수송동146-2호일대
 ○면적: 73,644.0㎡
 ○내용:정비계획수립및정비구역지정"
2010,14,2010-08-24 0:00:00,1,주거정비과,신월2주택재건축정비계획및정비구역지정,보류,"○위치:양천구신월동487-4일대
 ○면적: 14,411㎡
 ○내용:용적률214%이하,층수평균13층이하"
2010,14,2010-08-24 0:00:00,3,주거정비과,신월4주택재건축정비계획및정비구역지정,보류,"○위치:양천구신월동489-3일대
 ○면적: 15,735㎡
 ○내용:용적률229%이하,층수최고19층이하"
2010,14,2010-08-24 0:00:00,12,주거정비과,"도시&#8228;주거환경정비기본계획변경
 (주택재개발/주택재건축사업부문)",보류,"○주택재개발정비예정구역
 -신규지정:성동구하왕십리987번지등11개소
 -변경지정:동대문구제기동620번지등 4개소
 ○주택재건축정비예정구역
 -신규지정:용산구용문동8번지등31개소
 -변경지정:용산구용문동38-148번지등12개소
 ○역세권장기전세주택건립"
2001,2,2001-03-21 0:00:00,3,시설계획과,도시계획시설(주차장)결정,보류,"용산구한남동산10-84번지일대
 -면적6,825㎡"
2001,2,2001-03-21 0:00:00,6,재개발과,"답십리제15주택재개발
 구역지정",보류,"동대문구답십리동498-7번지
 일대
 -면적: 4,816.2㎡"
2010,23,2010-12-22 0:00:00,1,건축기획과,성수전략정비구역주택재개발정비계획및정비구역지정,보류,"○위치:성동구성수1가1동72-10번지일대
 ○면적: 530,399㎡
 ○내용:정비계획결정,용도지역상향"
2004,8,2004-05-06 0:00:00,7,도시계획과,도시계획(개발제한구역해제)변경결정,보류,"ㅇ구로구천왕동27번지일대
 -면적: 485,000㎡"
2004,8,2004-05-06 0:00:00,8,시설계획과,도시계획시설(시장)변경결정,보류,"ㅇ송파구오금동1-11일대(석우시장)
 -시장폐지: 2,684.1㎡"
2004,8,2004-05-06 0:00:00,14,주거정비과,도시·주거환경정비기본계획,보류,"○서울시노후·불량주택지역에대한
 -주거환경개선사업및
 주택재개발사업부문기본계획"
2004,8,2004-05-06 0:00:00,16,주거정비과,수색제4주택재개발정비구역지정,보류,"○위 치:은평구수색동189번지일대
 ○면 적: 16,084㎡
 ○건축규모: 6개동315세대
 건폐율60%이하,
 용적률190%이하, 15층이하"
2006,11,2006-06-21 0:00:00,1,도시관리과,"이수아파트지구개발기본계획
 (정비계획)변경결정",보류,"○서초구방배동758번지일원
 -면적: 81,633.6㎡"
2008,2,2008-02-20 0:00:00,2,뉴타운사업1담당관,도시&#8228;주거환경정비기본계획변경,보류,"ㅇ도시&#8228;주거환경정비기본계획변경결정
 -위치:미아균형발전촉진지구(강북구)
 -내용
 &#8228; 정비예정구역의변경(강북4,5,6구역신설)
 &#8228; 기반시설계획수립및건축계획수립등"
2008,2,2008-02-20 0:00:00,5,시설계획과,"도시계획시설(도로,철도)결정(변경)",보류,"○도로(지하공공보도)결정
 -위치:영등포구여의도동2-3일대
 -개요:폭16m,연장363m,면적6,357㎡
 ○철도(정거장)변경
 -위치:지하철5호선여의도정거장
 -면적:당초10,204㎡,변경8,648㎡
 (감1,556㎡)"
2008,6,2008-04-02 0:00:00,4,시설계획과,"도시계획시설(전기공급설비)
 결정",보류,"○도시계획시설(전기공급설비)결정
 -위치:영등포구양화동1-44 ~양천구목동900-10일원
 -개요:연장740m,면적11,405㎡"
2009,16,2009-10-07 0:00:00,4,주택공급과,상도1주택재건축정비사업예정법적상한용적률완화결정,보류,"○위치:동작구상도동36-1외6필지
 ○면적: 44,223㎡"
2010,17,2010-10-06 0:00:00,2,주거정비과,갈현1주택재개발정비계획및정비구역지정,보류,"○위치:은평구갈현동300
 ○면적: 236,744.21㎡
 ○내용:용적률226%,평균15.7층"
2004,11,2004-06-23 0:00:00,20,주거정비과,도시·주거환경정비기본계획재정비수립(도시환경정비사업부문),보류,"o도심정비사업구역내건축물사선제한폐지
 -기본계획에서정한최고높이를가로구역별건축물최고높이로정함
 o도심주거도입유도
 -주거기능입지지역확대(장교,명동구역등)
 -도심상업지역내주거도입시용적률및높이에대한인센티브"
2004,19,2004-11-24 0:00:00,14,주택기획과,길동진흥아파트주택재건축정비구역지정,보류,"ㅇ강동구길동298-1번지일대
 -면적: 42,543㎡"
2005,4,2005-03-02 0:00:00,1,시설계획과,도시계획시설(주차장)결정,보류,"ㅇ서초구방배동2911외14필지
 -면적: 8,918㎡"
2005,4,2005-03-02 0:00:00,6,주택기획과,은평아파트주택재건축정비구역지정,보류,"ㅇ은평구역촌동220번지외1필지
 -구역면적: 23,985㎡"
2005,12,2005-08-17 0:00:00,3,시설계획과,도시계획시설(주차장)결정,보류,"ㅇ구로구오류동174-1외12필지
 -면적: 6,160㎡"
2005,12,2005-08-17 0:00:00,5,도시관리과,행당지구도시개발구역결정(안),보류,"ㅇ성동구행당동87-4번지일대
 -면적: 74,800㎡
 -용도지역변경
 ·주거지역:70,309㎡→65,102㎡
 ·상업지역(신설9,668㎡)
 ·녹지지역㎡(감소4,491㎡"
2008,15,2008-09-17 0:00:00,8,시설계획과,"도시계획시설(종합의료시설,공원)결정(폐지)",보류,"○위치:종로구종로6가70일대
 ○내용
 -종합의료시설폐지: 11,206.1㎡
 -공원결정: 14,742.8㎡"
2001,6,2001-07-18 0:00:00,2,시설계획과,도시계획시설(시장)변경결정,보류,"서초구서초동1445번지일대
 -면적: 32,680→0㎡"
2002,1,2002-01-30 0:00:00,1,재개발과,현저제2주거환경개선지구지정,보류,"서대문구현저동1번지일대
 -면적: 28,967㎡"
2002,1,2002-01-30 0:00:00,4,시설계획과,도시계획시설(철도)결정,보류,"마포구성산동591-2번지
 -면적: 884.8㎡"
2009,19,2009-11-12 0:00:00,3,주택공급과,"대치청실아파트주택재건축
 정비계획및정비구역지정(안)",보류,"○위치:강남구대치동633번지일대
 ○면적: 89,358.6㎡
 ○내용:재건축정비계획수립및정비구역지정"
2009,19,2009-11-12 0:00:00,4,주택공급과,"논현경복아파트주택재건축
 정비계획및정비구역지정(안)",보류,"○위치:강남구논현동276번지일대
 ○면적: 15,423.9㎡
 ○내용:재건축정비계획수립및정비구역지정"
2009,21,2009-12-03 0:00:00,1,주거정비과,신당8주택재개발정비구역변경지정,보류,"○위치:중구신당4동321번지일대
 ○면적: 23,680㎡→58,327㎡(증34,647㎡)
 ○내용:구역확장에따른정비구역변경지정"
2009,21,2009-12-03 0:00:00,2,주거정비과,도시&#8228;주거환경정비기본계획(주택재건축사업부분)변경결정,보류,"○위치:종로구신영동214번지일대
 ○면적: 49,000㎡
 ○내용:주택재건축정비예정구역신규지정"
2008,19,2008-11-19 0:00:00,4,도시계획과,도시관리계획(용도지역)변경결정,보류,"○위치:송파대로일대
 ○내용
 -제2종·제3종일반주거지역→준주거지역(15,751㎡)
 -준주거지역→일반상업지역(50,226㎡)"
2009,7,2009-04-16 0:00:00,1,도시계획과,도시관리계획(용도지역)변경결정(안),보류,"○위치:
 -도봉구도봉동280일대
 &nbsp;○내용
 -자연녹지지역→제1종일반주거지역
 &nbsp;&nbsp;&nbsp;-면적: 68,218㎡"
2010,18,2010-10-20 0:00:00,2,주거정비과,정릉골주택재개발정비구역지정,보류,"○위치:성북구정릉동757일대
 ○면적: 203,965㎡
 ○내용:용적률114%이하,제1종일반주거지역⇒제2종일반주거지역평균5층,최고7층"
2006,10,2006-06-07 0:00:00,2,도시관리과,"이수아파트지구개발기본계획
 (정비계획)변경결정",보류,"○서초구방배동758번지일원
 -면적: 81,633.6㎡"
2006,10,2006-06-07 0:00:00,1,도시관리과,"압구정아파트지구개발기본계획
 (정비계획)변경결정",보류,"○강남구압구정동,청담동일원
 -면적: 1,151,188.7㎡"
2006,13,2006-07-19 0:00:00,2,도시계획과,도시관리계획(용도지구:자연경관지구)변경결정,보류,"○성북구돈암동535번지일대
 -면적: 31,755㎡"
2006,14,2006-08-02 0:00:00,3,시설계획과,도시계획시설(학교)결정및 건축물높이제한완화,보류,"○종로구명륜동1가1-27일대
 (구혜화초등학교)
 -도시계획시설(학교)결정
 ·규모: 14,364㎡(신설)
 -건축물높이제한완화(자연경관지구)
 · 기정3층12m→완화5층20m이내"
2007,17,2007-11-07 0:00:00,5,도시관리과,"도시개발구역변경및개발계획
 변경",보류,"○위치:구로구천왕동27번지일대
 ○면적: 484,992.5㎡
 ○변경내용
 -구역변경: 485,076.5㎡→484,992.5㎡(감84㎡)
 -열공급설비를자족시설로변경: 2,106㎡
 -자족시설부지용도지역변경: 6,900㎡
 (제2종일반주거&#8228;자연녹지→준주거지역)"
2007,17,2007-11-07 0:00:00,6,도시계획과,도시관리계획(용도지역&#8228;지구)변경결정,보류,"○위치:종로구사직동311-10일대
 (사직2도시환경정비사업예정구역)
 ○변경내용:용도지역&#8228;지구변경
 -용도지역(일반주거지역)
 &#8228;제1종일반주거지역
 3,126,431㎡→3,098,482.9㎡(감27,948.1㎡)
 &#8228;제2종일반주거지역(7층이하)
 1,939,642㎡→1,969,153㎡(증29,511㎡)
 &#8228;제2종일반주거지역(12층이하)
 415,689㎡→414,126.1㎡(감1,562.9㎡)
 -용도지구(자연경관지구)
 당초750,426㎡→751,223.7㎡(증797.7㎡)"
2007,18,2007-11-21 0:00:00,7,도시관리과,도시관리계획(용도지역&#8228;지구)변경결정,보류,"○위치:종로구사직동311-10일대
 (사직2도시환경정비사업예정구역)
 ○변경내용:용도지역&#8228;지구변경
 -용도지역(일반주거지역)
 &#8228;제1종일반주거지역
 3,126,431㎡→3,098,482.9㎡(감27,948.1㎡)
 &#8228;제2종일반주거지역(7층이하)
 1,939,642㎡→1,969,153㎡(증29,511㎡)
 &#8228;제2종일반주거지역(12층이하)
 415,689㎡→414,126.1㎡(감1,562.9㎡)
 -용도지구(자연경관지구)
 당초750,426㎡→751,223.7㎡(증797.7㎡)"
2010,19,2010-11-03 0:00:00,2,푸른도시정책과,"2011년수도권개발제한구역관리계획변경
 (김포공항대중골프장증설)",보류,"○위치:강서구오곡동1,부천시고강동76-1일원
 ○내용:김포공항대중골프장증설(당초18홀→변경27홀)"
2010,19,2010-11-03 0:00:00,9,주거정비과,전농제11주택재개발정비계획및정비구역변경지정,보류,"○위치:동대문구전농동518일대
 ○면적: 28,011㎡
 ○내용:용적률286%, 층수29층이하"
2009,14,2009-09-02 0:00:00,7,시설계획과,도시계획시설(학교)건축물높이제한완화,보류,"○위치:강북구미아동147일대(성신여대운정캠퍼스)
 ○내용:제2종(7층이하)일반주거지역내건축물높이제한완화
 -운정관일부증축(7층→10층)"
2009,14,2009-09-02 0:00:00,6,시설계획과,도시계획시설(학교)건축물높이제한완화,보류,"○위치:동대문구회기동1-5일대(경희대학교)
 ○내용:자연경관지구,제1종일반주거지역내
 건축물높이제한완화
 -의학전문대학원기숙사(7층)외4개동"
2012,19,2012-10-17 0:00:00,4,도시계획국도시정비과,"봉천1역세권장기전세주택도시
 환경정비정비계획수립및정비
 구역지정",보류,"○위치:관악구봉천동944-1번지일원(7,552.5㎡)
 ○내용:주거복합(241세대),용적률499.2%, 30층이하"
2011,9,2011-06-01 0:00:00,8,주거정비과,돈암제6주택재개발정비구역지정,보류,"○위치:성북구돈암동48-2번지일대
 ○면적: 47,050㎡
 ○내용:공동주택10~25층,용적률267%,세대수899세대"
2011,9,2011-06-01 0:00:00,9,주거정비과,마장제2주택재개발정비구역지정,보류,"○위치:성동구마장동793-1번지일대
 ○면적: 33,190㎡
 ○내용:공동주택5~23층,용적률219%,세대수608세대"
2011,12,2011-07-20 0:00:00,4,주택공급과,대치동국제아파트주택재건축정비구역지정,보류,"○위치:강남구대치동612번지일대
 ○내용:아파트4개동, 225세대,용적률250%,지하2층/지상27층"
2001,8,2001-10-24 0:00:00,2,재개발과,"노량진제1주택재개발구역
 지정",보류,"동작구노량진동122-37번지
 일대-면적: 10,875㎡"
2001,8,2001-10-24 0:00:00,5,도시계획과,"도시계획용도지역변경결정,
 도시계획시설변경및결정,
 지구단위계획변경결정",보류,"강서구가양동허준기념관부지
 -지역변경:자연녹지지역
 →제2종일반주거지(7,166㎡)
 -도시계획시설:문화시설(3,166㎡),연구시설(4,047.5㎡),공원추가(6,864.3㎡)
 -지구단위계획:수도용지3개소,경관녹지2개소폐지"
2001,8,2001-10-24 0:00:00,6,도시계획과,"도시계획용도지역
 변경결정",보류,"강서구공항동547, 1117, 217-188번지일대
 -자연녹지지역→제1종일반주거지역(63,285㎡)
 -생산녹지지역→제1종일반주거지역(3,879㎡)"
2003,16,2003-12-17 0:00:00,9,시설계획과,"도시계획시설(자동차정류장,
 녹지)변경(폐지)결정",보류,"송파구거여동27-5일대
 -자동차정류장 : 8,849㎡
 -녹지 :폭3m,연장178m"
2006,9,2006-05-17 0:00:00,3,시설계획과,"도시계획시설(도로,자동차정류장,수도)결정(변경)",보류,"○관악구신림동1474-1호일대 (난곡길확장)
 -규모(도로확장에따른변경)
 ●도로: B=26~28m,
 L=2,340m(변경)외2건
 ●자동차정류장: 2,198㎡→
 0㎡(폐지)외1건
 ●수도: 498㎡→218㎡(변경)"
2012,17,2012-09-05 0:00:00,2,주택정책실임대주택과,"상아&#8228;현대아파트
 주택재건축정비구역지정및 정비계획결정",보류,"○위치:영등포구당산동5가4-13외1필지
 ○면적: 29,428.9㎡
 ○내용:아파트8개동767세대,예정법정상한용적률(299.99%)"
2012,17,2012-09-05 0:00:00,7,도시계획국도시정비과,"국제빌딩주변제5구역
 도시환경정비구역변경지정",보류,"ο위치:용산구한강로2가210-1일대
 ο면적: 6,122.7㎡
 ο내용:주용도(업무),용적률902%,높이150m"
2012,17,2012-09-05 0:00:00,6,주택정책실임대주택과,"갈산지역
 도시개발구역지정및개발계획수립",보류,"ο위치:양천구신정동171-61일대
 ο면적: 33,844.12㎡
 ο내용:도시개발구역지정및개발계획수립"
2012,17,2012-09-05 0:00:00,1,주택정책실임대주택과,공릉1(태릉현대아파트)주택재건축정비구역지정및정비계획결정,보류,"○위치:노원구공릉동230번지일원
 ○면적: 75,433.76㎡
 ○내용:아파트15개동1,217세대,예정법정상한용적률(279.19%)"
2012,17,2012-09-05 0:00:00,8,도시계획국도시정비과,"강일구역
 도시개발계획및실시계획변경",보류,"○위치:강동구강일동360번지일원
 ○면적: 895,618.4㎡
 ○내용:단독주택용지→공공주택용지(공공임대272세대)
 전기공급시설용지→종교용지"
2012,2,2012-02-01 0:00:00,3,도시정비과,"국제빌딩주변구역및국제빌딩
 주변제1구역도시관리계획
 (용도지역)변경및도시환경
 정비구역지정변경지정(안)",보류,"ㅇ위치:용산구한강로2가159-2번지일원
 ㅇ면적: 26,891.6㎡
 ㅇ내용
 -용도지역변경:일반상업(13,284㎡→21,573㎡)
 일반주거1,3종(13,607㎡→5,318㎡)
 -구역면적(8,297.2㎡→26,891.6㎡)변경등"
2012,2,2012-02-01 0:00:00,1,임대주택과,"신반포6차아파트주택재건축
 법적상한용적률결정(안)",보류,"○위치:서초구잠원동74번지2외1필지
 ○면적: 34,745.90㎡
 ○내용:예정법정상한용적률(299.98%),최고35층"
2012,12,2012-06-20 0:00:00,4,도시계획국 도시정비과,"영등포구문래동
 도시환경정비구역지정및
 정비계획결정",보류,"○위치:영등포구문래동1~4가일대
 ○면적: 279,472㎡
 ○내용
 -용적률: 400~300%(복합·주거), 400%이상(산업)
 -높이계획: 120~150m이하(복합),100m이하(주거),
 80~120m이하(산업)"
2012,19,2012-10-17 0:00:00,3,도시계획국도시정비과,봉천2역세권장기전세주택도시환경정비계획수립및정비구역지정,보류,"○위 치:관악구봉천동923-1일대(6,759.2㎡)
 ○내 용:주거복합(196세대),용적률500%, 30층이하"
2012,19,2012-10-17 0:00:00,1,도시계획국시설계획과,도시계획시설(공원:소공원)결정,보류,"○위 치:관악구남현동산69-52일대(1,300㎡)
 ○내 용:대규모판매시설신축공사관련기부채납부지에따른 소공원결정"
2010,1,2010-01-06 0:00:00,5,주거정비과,봉천8-1주택재건축정비구역지정,보류,"○위치:관악구봉천동1535-10번지일대
 ○면적: 80,265㎡
 ○내용:재건축정비계획수립및정비구역지정"
2004,7,2004-04-28 0:00:00,2,시설계획과,도시계획시설(시장)변경결정,보류,"ㅇ동작구흑석동97-2일대(흑석시장)
 -면적: 8,672㎡→3,290㎡(감: 5,382㎡)
 -변경내용:시장일부폐지"
2004,7,2004-04-28 0:00:00,13,시설계획과,도시계획시설(학교)세부시설조성계획변경,보류,"ㅇ성동구행당동17일대(한양대학교)
 -증축15개동,철거3개동,신축4개동"
2004,7,2004-04-28 0:00:00,22,주거정비과,도시·주거환경정비기본계획,보류,"○서울시노후·불량주택지역에대한
 -주거환경개선사업및주택재개발사업부문
 기본계획"
2004,21,2004-12-22 0:00:00,3,시설계획과,도시계획시설(시장)변경결정(폐지)및및제2종일반주거지역층수완화,보류,"ㅇ은평구역촌동31-6번지일대(서부종합시장)
 -면 적: 3,307.4㎡
 -층수완화: 7층이하→12층이하"
2009,13,2009-08-19 0:00:00,9,시설계획과,"도시계획시설(공원,체육시설,학교)
 변경결정",보류,"○위치:마포구성산동산11-31일원
 ○내용
 -공원(근린공원)변경,학교(초.중.고교)신설,
 학교(고등학교)폐지,체육시설폐지"
2008,12,2008-07-16 0:00:00,12,시설계획과,"도시계획시설(방송&#8228;통신시설)변경
 결정(폐지)",보류,"○위치:노원구상계동723번지
 ○사유:활용도가떨어지는전화국을통신시설이외의
 용도로활용코자도시계획시설폐지
 -면적: 3,869.7㎡"
2010,3,2010-02-03 0:00:00,7,시설계획과,도시계획시설(도서관)결정,보류,"○위치:은평구구산동17-37일대
 ○면적: 1,572.9㎡
 ○내용:도서관신규건립을위한시설결정"
2010,3,2010-02-03 0:00:00,12,주거정비과,홍은2주택재건축정비구역변경지정,보류,"○위치:서대문구홍은동338-5번지일대
 ○면적: 33,190㎡
 ○내용:구역확장에따른정비구역변경지정"
2010,8,2010-04-21 0:00:00,14,주거정비과,정릉3주택재개발정비계획및정비구역지정,보류,"○위치:성북구정릉3동894-1
 ○면적: 49,760㎡
 ○내용:용적률: 121%,층수:최고5층이하"
2010,8,2010-04-21 0:00:00,9,주거정비과,묵2주택재건축정비구역지정,보류,"○위치:중랑구묵2동238-112
 ○면적: 10,868㎡
 ○내용:용적률241.7%,층수평균18층이하"
2010,8,2010-04-21 0:00:00,8,주거정비과,신당9주택재개발정비구역지정,보류,"○위치:중구신당2동432-108
 ○면적: 18,653㎡
 ○내용:용적률172%,층수평균7층이하"
2007,12,2007-07-18 0:00:00,7,도시계획과,"도시관리계획용도지구(미관지구)변경및신설결정
 (지구계획팀장:박대복)
 6360-4714",보류,"○송파구오금동거여동길등10개노선미관지구
 변경및신설결정
 -연장: 12,005m
 -내용:
 &#8228;변경: 8개노선
 :역사문화미관지구→일반미관지구
 -거여동길등6개노선
 :중심지미관지구→역사문화미관지구
 -백제고분로등2개노선
 &#8228;신설: 2개노선
 -토성남길등2개노선"
2007,12,2007-07-18 0:00:00,10,시설계획과,"도시계획시설(도로)변경결정
 -남부순환로,오류동길
 (교통운수계획팀장:원광희)
 6360-4763",보류,"○노선명:남부순환로
 -위치:구로구개봉동307-8 ~ 198-1간
 -규모: B=40m→40~60m, L=880m
 -사유:남부순환로개봉역앞구조개선(지하화,평탄화)을위한일부구간확폭
 
 ○노선명:오류동길
 -위치:구로구오류동182-24 ~ 223-11간
 -규모: B=20m→30m, L=270m
 -사유:천왕도시개발사업교통영향평가결과에따른오류동길일부구간확폭"
2007,12,2007-07-18 0:00:00,9,도시계획과,"도시관리계획용도지구(일반미관지구)결정및변경
 (지구계획팀장:박대복)
 6360-4714",보류,"○노선명:남부순환로(변경)
 -위치:구로구개봉동307-8 ~ 198-1간
 -규모: B=12m(양측), L=880m
 -사유:남부순환로개봉역앞구조개선(지하화,평탄화)을일부구간확폭에따른
 일반미관지구위치변경
 ○노선명:오류동길(신설)
 -위치:구로구오류동297-10 ~ 118-2간
 -규모: B=12m(양측) , L=707m
 -사유:천왕도시개발사업교통영향평가결과에따른오류동길확폭에따른일반미관
 지구신설"
2009,20,2009-11-18 0:00:00,5,주거정비과,정릉5주택재건축정비구역지정,보류,"○위치:성북구정릉동410-10번지일대
 ○면적: 65,221㎡
 ○내용:재건축정비계획수립및정비구역지정(용적률: 212%,층수:평균15층이하)"
2009,23,2009-12-22 0:00:00,5,주거정비과,고덕2-2주택재건축정비구역지정,보류,"○위치:강동구고덕동260번지일대
 ○면적: 87,511㎡
 ○내용:재건축정비계획수립및정비구역지정"
2009,23,2009-12-22 0:00:00,6,주거정비과,안암1주택재건축정비구역지정,보류,"○위치:성북구안암동3가136-1번지일대
 ○면적: 15,145㎡
 ○내용:재건축정비계획수립및정비구역지정"
2009,23,2009-12-22 0:00:00,3,주거정비과,고덕1주택재건축정비구역지정,보류,"○위치:강동구고덕동501번지일대
 ○면적: 125,630㎡
 ○내용:재건축정비계획수립및정비구역지정"
2009,23,2009-12-22 0:00:00,4,주거정비과,고덕2-1주택재건축정비구역지정,보류,"○위치:강동구고덕동178번지일대
 ○면적: 79,676㎡
 ○내용:재건축정비계획수립및정비구역지정"
2009,23,2009-12-22 0:00:00,8,주거정비과,"중계1주택재건축정비구역
 예정법적상한용적률결정",보류,"○위치:노원구중계동156-29번지일대
 ○면적: 18,206㎡
 ○내용:도정법개정으로법적상한용적률완화결정"
2009,23,2009-12-22 0:00:00,9,주거정비과,"월계3주택재건축정비구역
 예정법적상한용적률결정",보류,"○위치:노원구월계동531번지일대
 ○면적: 26,995㎡
 ○내용:도정법개정으로법적상한용적률완화결정"
2009,23,2009-12-22 0:00:00,10,주거정비과,"방배2-6주택재건축정비구역
 예정법적상한용적률결정",보류,"○위치:서초구방배동427-1번지일대
 ○면적: 46,736㎡
 ○내용:도정법개정으로법적상한용적률완화결정"
2009,1,2009-01-21 0:00:00,8,주거정비과,"도시&#8228;주거환경정비기본계획변경
 (주택재개발정비예정구역)",보류,"○위치:강북구수유동711일대
 ○내용:구역신규지정
 -면적: 9.3ha"
2009,11,2009-07-01 0:00:00,5,뉴타운사업1담당관,"도시주거환경정비기본계획변경
 (도시환경정비사업부문)",보류,"○위치:미아균형발전촉진지구
 ○내용:신길음3구역도시환경정비예정구역신규지정
 ○면적: 11,547㎡"
2010,15,2010-09-01 0:00:00,4,주거정비과,자양1주택재건축정비계획및정비구역지정,보류,"○위치:광진구자양동236일대
 ○면적: 41,266㎡
 ○내용:용적률299%이하,층수최고37층"
2010,15,2010-09-01 0:00:00,3,주거정비과,"홍은6주택재건축정비구역
 예정법적상한용적률결정",보류,"○위치:서대문구홍은동13-25일대
 ○면적: 13,020㎡
 ○내용:용적률180%→215.4%이하,층수평균10층(변경없음)"
2010,15,2010-09-01 0:00:00,5,주거정비과,종암2주택재건축정비계획및정비구역지정,보류,"○위치:성북구종암동54-388일대
 ○면적: 23,872㎡
 ○내용:용적률220%이하,층수평균13층이하"
2005,13,2005-09-07 0:00:00,1,도시관리과,행당지구도시개발구역결정(안),보류,"ㅇ성동구행당동87-4번지일대
 -면적: 74,800㎡
 -용도지역변경
 ·주거지역: 70,309㎡→65,102㎡
 ·상업지역(신설9,668㎡)
 ·녹지지역㎡(감소4,491㎡"
2005,14,2005-09-21 0:00:00,1,도시관리과,"여의도아파트지구개발기본계획
 (정비계획)변경결정",보류,"ㅇ영등포구여의도동일원
 -면적: 550,734.4㎡"
2005,9,2005-06-22 0:00:00,7,시설계획과,자연경관지구내학교높이제한완화,보류,"ㅇ강북구미아동837-735일대
 (삼각산고,미양중)
 -완화내용: 3층12m→5층20m"
2005,9,2005-06-22 0:00:00,8,시설계획과,도시계획시설(학교)세부시설조성계획변경결정,보류,"ㅇ동대문구전농동90번지일대
 (서울시립대학교)
 -정보기술관(지하1/지상7)건축계획변경"
2005,9,2005-06-22 0:00:00,9,도시계획과,도시관리계획(용도지구:자연경관지구)변경결정,보류,"ㅇ동대문구휘경동43번지일대
 -면적: 480,080㎡(감40,180㎡)
 -내용:자연경관지구
 →최고고도지구(40,180㎡)"
2005,10,2005-07-06 0:00:00,5,도시관리과,청담.도곡아파트지구 개발기본계획(정비계획)변경결정,보류,"ㅇ위치:강남구청담동,삼성동,역삼동,일원-면적: 1,111,765㎡"
2005,10,2005-07-06 0:00:00,6,도시관리과,잠실아파트지구개발기본계획(정비계획)변경결정,보류,"ㅇ위치:송파구잠실동,신천동,풍납동일원-면적: 963,487.8㎡"
2005,10,2005-07-06 0:00:00,7,시설계획과,도시계획시설(공원)결정및변경결정,보류,"ㅇ중구신당동843-7일대(응봉근린공원) -면적:651,087㎡→650,987.3㎡(감99.7㎡)
 ㅇ중구신당동432일대(어린이공원) -면적: 423㎡"
2008,8,2008-05-07 0:00:00,4,시설계획과,도시계획시설(학교)건축물높이제한완화,보류,"○위치:동대문구회기동1-5일대(경희대)
 ○내용(무용학부관외3개동)
 -자연경관지구(제1종일반주거지역)내건축물
 높이제한완화
 -기준3층→완화7층이하"
2008,8,2008-05-07 0:00:00,5,시설계획과,"도시계획시설(문화시설)
 결정",보류,"○위치:용산구한남동727-56번지
 ○면적: 11,278㎡"
2012,18,2012-09-19 0:00:00,5,도시계획국도시정비과,"문정도시개발구역개발계획및
 실시계획변경",보류,"○위치:송파구문정동350번지일원
 ○내용:미래형업무단지지정용도변경등"
2012,18,2012-09-19 0:00:00,6,주택정책실주거재생과,"봉천12-2주택재개발정비계획
 및정비구역변경지정",보류,"○위치:관악구봉천동1553-1번지일대(80,978.3㎡)
 ○내용:획지내건축물용도변경(종교→공동주택)
 평균층수:평균16층→평균18층,법정상한용적률: 250%이하"
2012,18,2012-09-19 0:00:00,10,도시계획국시설계획과,도시계획시설(고려대학교) 세부시설조성계획변경및자연경관지구내높이결정,보류,"○위치:성북구안암동5가1-2일대(640,884.9㎡)
 ○내용:세부시설조성계획변경및자연경관지구내높이결정"
2012,18,2012-09-19 0:00:00,4,마곡사업추진단마곡사업담당관,마곡도시개발구역개발계획변경,보류,"○위치:서울시강서구마곡동,가양동일대(3,665,086㎡)
 ○내용:개발계획변경(토지이용,용도지역,도시기반시설등)"
2012,18,2012-09-19 0:00:00,8,주택정책실주거재생과,"응암2주택재개발정비계획및
 정비구역변경지정",보류,"○위치:은평구응암동37번지일대(120,620㎡)
 ○내용:용적률233%이하→248%이하
 세대수2,207세대→2,471세대,층수최고23층(평균18층)"
2003,14,2003-11-26 0:00:00,5,시설계획과,"길음뉴타운도시계획시설
 (도로,공원,공공공지)
 결정및변경결정",보류,"숭덕초등교∼서경대진입로(폭원확폭)
 -폭:10m→15m,연장740m
 공원확대조성(어린이공원)(1개소)
 -면적: 2,551.9㎡→4,032㎡
 공원신설(어린이공원)(3개소)
 -길음동1186-4 : 2,124㎡
 -정릉동169-20 : 2,676㎡
 -정릉동170-65 : 2,993㎡
 공공공지폐지
 -길음동119-40 : 549.3㎡→감549.3㎡"
2003,14,2003-11-26 0:00:00,13,공원과,"서울특별시개발제한구역
 관리계획변경",보류,"송파구마천동227번지등8개소
 -면적: 750,458㎡(건축물연면적257,421㎡)
 변경내용
 -개발제한구역관리계획에학교,공원등
 10개시설추가반영
 -학교6개교(초등학교2,중학교1,고등학교3)
 -공원1개소(개웅산근린공원)
 -교정시설,폐기물처리시설및군사시설
 각각1개소"
2009,5,2009-03-18 0:00:00,5,시설계획과,"도시계획시설(공원,녹지)변경결정",보류,"○위치:동작구흑석동18-1일대외2개소
 ○내용
 -근린공원6,600㎡→경관녹지2,975㎡
 -어린이공원950㎡→근린공원3,727㎡
 -어린이공원1,107.1㎡→경관녹지1,107.1㎡"
